age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
43,1,3,4,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,1,2,6,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,2,1,3,0,0,0,1,5,1,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,7,1,6,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,9,1,6,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,5,3,6,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,7,2,2,-1,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,11,2,5,-1,1,0,1,5,1,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,5,3,6,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,4,2,4,-1,0,0,1,5,1,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,1,1,5,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,4,1,5,-1,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,2,2,4,-1,0,0,1,5,1,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,8,2,5,0,0,0,1,5,1,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
55,2,2,2,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,10,1,4,0,0,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,6,2,7,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,2,2,3,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,10,2,2,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
53,1,2,4,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,2,4,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,3,4,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,2,3,3,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,4,2,4,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,1,1,5,0,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
60,2,2,-1,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,8,2,5,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,5,3,6,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,1,2,5,0,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
53,10,3,7,-1,0,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,2,2,2,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,10,1,7,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,7,2,7,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,2,3,5,0,0,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,1,2,6,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,8,3,5,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,-1,2,-1,-1,0,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,8,1,5,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,2,3,5,-1,0,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,6,2,7,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,-1,2,-1,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,1,2,5,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,1,2,3,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,2,2,-1,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,4,3,2,0,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,1,2,6,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,2,2,2,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,5,3,6,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,1,1,6,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,1,2,5,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
58,2,2,7,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,5,2,6,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,1,1,4,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,3,5,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,6,2,3,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,4,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,8,2,5,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,5,1,4,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
53,1,1,3,0,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,10,1,-1,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,8,2,3,-1,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,10,2,7,0,1,1,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,4,1,7,0,0,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
26,1,1,6,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,5,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,2,2,4,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,1,2,5,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,8,1,5,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,2,4,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,5,2,5,0,1,0,1,5,1,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,7,1,6,0,0,1,1,5,1,5,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,8,2,5,-1,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,3,2,5,0,1,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,10,1,7,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,1,5,0,1,1,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
55,2,2,4,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,5,2,6,-1,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,5,2,7,-1,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,8,1,5,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,1,2,4,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,-1,2,-1,-1,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
58,2,3,2,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,10,2,5,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,8,3,7,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,2,1,4,-1,1,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,3,2,6,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,2,2,2,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,2,2,3,-1,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
55,10,2,7,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,5,2,6,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,8,2,5,0,1,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
53,1,2,6,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,11,1,6,0,0,0,1,5,1,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,1,5,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,2,2,4,0,0,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,8,2,2,0,0,0,1,5,1,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
58,3,2,2,0,1,0,1,5,1,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,11,3,5,-1,0,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,5,2,6,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,10,2,5,0,1,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,2,-1,1,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,1,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,10,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,7,2,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,1,3,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,2,2,4,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,5,3,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,2,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,2,2,4,0,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,1,1,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
22,2,1,4,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,8,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,2,2,-1,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,10,2,3,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,1,1,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,1,2,6,0,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
30,2,1,-1,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,4,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,5,1,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
30,9,1,-1,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,5,2,2,-1,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,5,2,2,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,7,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,4,2,3,-1,1,1,1,5,2,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
28,-1,1,-1,-1,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,8,2,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,6,-1,6,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,5,2,5,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,1,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,1,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,1,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,10,2,7,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,8,2,5,-1,0,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,2,3,2,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,7,2,6,0,1,1,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,4,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,8,1,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,8,2,5,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,2,2,5,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,11,2,6,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,2,2,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,3,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,8,3,3,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,1,2,5,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,8,2,5,0,0,1,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,4,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,1,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
55,10,2,2,0,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
30,2,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,6,-1,2,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,3,2,2,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,2,2,2,-1,1,1,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,7,1,4,-1,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,1,2,5,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,8,2,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,10,1,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,2,2,2,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,3,2,2,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,2,2,2,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,5,2,6,-1,0,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,2,2,2,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,2,2,4,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
58,5,2,3,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,10,2,7,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,-1,2,-1,-1,1,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,8,2,5,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,7,3,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,7,2,4,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
30,7,1,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
27,8,1,7,0,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,8,2,-1,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,10,2,7,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,4,2,4,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,2,2,7,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,1,3,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
46,5,2,-1,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,10,2,7,-1,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
26,4,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,2,3,4,-1,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,5,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,1,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,2,2,-1,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,10,2,7,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,10,2,2,-1,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,10,2,2,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,2,2,2,0,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,10,2,2,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
28,9,1,4,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
60,5,2,6,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,1,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,10,2,7,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,1,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,5,2,7,-1,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,11,1,2,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,4,2,2,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,2,2,3,0,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,1,1,4,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,10,3,5,0,0,0,1,5,2,4,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,7,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,2,1,4,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,8,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,1,2,5,0,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,5,2,3,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,5,2,7,-1,1,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,1,2,2,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,5,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,10,1,7,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,5,2,7,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,1,3,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
29,1,2,6,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,2,3,2,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
44,2,2,4,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,-1,2,-1,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,2,2,2,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
57,6,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,5,2,-1,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,10,1,5,-1,0,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,8,2,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,6,2,2,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
49,-1,2,-1,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
54,5,2,3,-1,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,1,2,6,0,-1,-1,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,1,1,6,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,10,2,7,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,4,2,7,-1,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,10,2,-1,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
34,10,2,6,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,11,2,4,-1,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
41,8,2,4,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
36,2,2,4,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,1,1,6,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
31,8,2,5,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,10,2,7,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
35,1,3,6,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
53,1,2,7,0,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,1,2,3,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
56,3,2,6,-1,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,4,0,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,1,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
51,8,3,5,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,8,2,5,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
45,3,2,6,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,10,1,6,0,0,0,1,5,2,3,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
60,-1,1,-1,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
33,10,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,2,2,5,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
48,2,2,2,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
43,3,2,5,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
37,5,2,6,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
50,8,2,4,0,1,1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
59,3,2,5,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
32,10,2,-1,-1,1,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,4,1,2,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
52,2,2,2,0,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,2,2,-1,-1,0,0,1,5,2,2,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
42,1,2,-1,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
40,5,2,4,-1,-1,-1,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,2,2,4,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,2,2,3,0,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
39,2,2,3,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
38,1,2,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
47,1,1,-1,-1,1,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
30,8,1,5,0,0,0,1,5,2,1,-1,0,-1,1.1,93.994,-36.4,4.857,5191.0
